,Prev Close,Moving Average 5,Moving Average 10
7628,-0.3019702316352237,-0.28382948802274527,-0.2640526135735326
7629,-0.29521134169245977,-0.2939348261456448,-0.27081998379293304
7630,-0.30909768895170014,-0.30220075729823576,-0.27779887100625994
7631,-0.31501941873257955,-0.3088014560500335,-0.28560543305004094
7632,-0.32353209038966496,-0.310918682725402,-0.2924849204320824
7633,-0.3125521946959427,-0.3127097514538978,-0.29781080515698755
7634,-0.30416315745439415,-0.3086122842739335,-0.3008173451715345
7635,-0.28861842386151143,-0.30441607922468633,-0.30285397253822877
7636,-0.2940466587806443,-0.29881285745173297,-0.3033531434556753
7637,-0.29552701822983607,-0.2934811627328853,-0.3017445158919346
7638,-0.28590422297791307,-0.28785322102342487,-0.29982441603333665
7639,-0.2760345343030606,-0.2895317481098547,-0.29861389732328436
7640,-0.2970077530871722,-0.2930862196014441,-0.29829275233896263
7641,-0.3118120149713467,-0.2985660252970618,-0.29823099079673365
7642,-0.3229152530964936,-0.3051072276182858,-0.2988362689458456
7643,-0.3185973503322788,-0.31436369213487514,-0.3006521033931813
7644,-0.32229862436340245,-0.32048523973384163,-0.30455552223836735
7645,-0.3276034334270786,-0.3230769857035804,-0.3076312954883436
7646,-0.3247656398399593,-0.32245990531690233,-0.31006476624028595
7647,-0.3198310666306373,-0.32445929918216115,-0.3143387668682359
7648,-0.3285903814385558,-0.3250763545317665,-0.31927980718752663
7649,-0.32538268569321077,-0.32278074705865856,-0.32119443587894037
7650,-0.3161299177355616,-0.32092951424431526,-0.32156501348524086
7651,-0.31551312215440636,-0.3213738054461707,-0.32147854398494957
7652,-0.32205164751644094,-0.3206085556628862,-0.32209615105431166
7653,-0.3247656398399593,-0.32349657366031054,-0.3238502072535645
7654,-0.3398170871311755,-0.31510413852474334,-0.3185015524496607
7655,-0.274184272695643,-0.3055762053738847,-0.3128070363504458
7656,-0.26789222363637744,-0.29483878965772264,-0.307656011799333
7657,-0.26838571849812404,-0.2808431661319657,-0.30026917598431324
7658,-0.2548150894882761,-0.2630955536475988,-0.2928329367825591
7659,-0.2511139823052163,-0.2576156978778356,-0.2858907773892459
7660,-0.24679578755688925,-0.252827073958581,-0.27872629231446994
7661,-0.2439585362259784,-0.2474706676489171,-0.2706724042787188
7662,-0.24161423750060573,-0.24468137082939395,-0.26227266747704703
7663,-0.24087409948802588,-0.23991740842681017,-0.2510071207749037
7664,-0.22730355390220994,-0.2364863863953201,-0.24654781881441298
7665,-0.22964743550742225,-0.23391922683103372,-0.2428667381800803
7666,-0.23112779495661404,-0.2318458484157628,-0.2391486248438985
7667,-0.23125142937215093,-0.2308831813137486,-0.23727101632494335
7668,-0.23606266015004831,-0.2353015736923782,-0.23709808150082434
7669,-0.24938681285712724,-0.23789337808195338,-0.2366781088607166
7670,-0.2426013523601471,-0.23989278863859403,-0.236393988225317
7671,-0.24112090948692316,-0.24107760968722683,-0.23594932433300092
7672,-0.2371732008650464,-0.24080611601588492,-0.2353317089107118
7673,-0.23470572655631322,-0.24001618802454777,-0.23714751412280305
7674,-0.24543872882710596,-0.23917694534556014,-0.23802455475181994
7675,-0.23840679202735693,-0.2397940257322382,-0.23933393452936624
7676,-0.24420509595277964,-0.2413244084591344,-0.24069271351718324
7677,-0.24482210009401498,-0.24260795068566843,-0.24119917653989975
7678,-0.24112090948692316,-0.24305230865305122,-0.24102624171578066
7679,-0.24765964340903807,-0.24687825712460074,-0.2425208894141597
7680,-0.2575289983877623,-0.24717441231261336,-0.2429779031090434
7681,-0.2456852885539072,-0.2452737062424921,-0.24279258089418523
7682,-0.23532231357738834,-0.24248443446004178,-0.24203906334962613
7683,-0.2271800446227211,-0.23994200317795356,-0.2409891171317346
7684,-0.23495249484319455,-0.23389453193159937,-0.23987739266576028
7685,-0.22730355390220994,-0.23305538940090278,-0.23960566359756322
7686,-0.24149122876530932,-0.23814021858231554,-0.24119910554002022
7687,-0.26073644386101114,-0.24524916156549426,-0.24336081381205757
7688,-0.2627107570041259,-0.25216057039027046,-0.24554719663044927
7689,-0.26949592551699386,-0.2606023702876338,-0.24674539894964193
7690,-0.26949592551699386,-0.2642308263292353,-0.24814126493333338
7691,-0.2596263619781894,-0.26351508318449246,-0.2503277020457506
7692,-0.25715913794155254,-0.2630707752912552,-0.25366290885538173
7693,-0.2604900926942902,-0.2595656769071528,-0.2553675407855828
7694,-0.25197733761317276,-0.2545248628996559,-0.25706950813207136
7695,-0.24430178440595585,-0.2518054862786666,-0.25752444194813234
7696,-0.2460348352483063,-0.24774680152441098,-0.25513515818001353
7697,-0.2368737085898929,-0.2449041924312863,-0.25349027473663466
7698,-0.24628264633558866,-0.24242720805739837,-0.25049663999430083
7699,-0.23959729467709995,-0.24297211490899406,-0.24824673734254696
7700,-0.2470252453571148,-0.24309599834502119,-0.24694786554716508
7701,-0.2466540084143758,-0.2483472739861568,-0.24754467800476376
7702,-0.2631197433213795,-0.250353678231789,-0.24712621306797936
7703,-0.25631071553533785,-0.25671962938936876,-0.24907238241174043
7704,-0.27141451140668177,-0.26241683198778043,-0.25219614322732475
7705,-0.2755000365295486,-0.2691295883315707,-0.2556174269496782
7706,-0.2802045679704204,-0.2705910606885345,-0.2589767110713832
7707,-0.2704242264339215,-0.2722258647002306,-0.26079889374323806
7708,-0.2644815155089749,-0.27019469878963664,-0.2629681655906728
7709,-0.2612626826553477,-0.2663304936709066,-0.2638854589748968
7710,-0.25618662228762445,-0.2633580423184373,-0.2657572329743433
7711,-0.2653481660661983,-0.26140116974841954,-0.2655093181010198
7712,-0.2606437180493585,-0.26021219254570827,-0.2657324247811569
7713,-0.25853897143209253,-0.2574874579911478,-0.2633524127620067
7714,-0.24764437681116813,-0.2550352436279125,-0.2601914647154239
7715,-0.2439303806151527,-0.25183988721664174,-0.2571048869543747
7716,-0.24937767792561488,-0.25151784369539304,-0.2559644409489151
7717,-0.25903413477448073,-0.2503288831840636,-0.2547744412040352
7718,-0.25259651077924217,-0.2502298281785255,-0.25336132224962765
7719,-0.24714929689281206,-0.25156738371669846,-0.25280350960818626
7720,-0.2506155237135612,-0.25087376499858643,-0.25085733608796174
7721,-0.2459109505606732,-0.247727956954312,-0.24912190691591618
7722,-0.24331129087311545,-0.24713342662450175,-0.24822938831317048
7723,-0.24962503018072077,-0.24567199599599257,-0.24744846899159192
7724,-0.23984502234035016,-0.2437151735001204,-0.2471385670470106
7725,-0.24083526560109447,-0.24344270338294066,-0.24665510380878522
7726,-0.2445491366610617,-0.24505274572967511,-0.24588655517209182
7727,-0.25135833129516755,-0.24755456687974314,-0.24684102743438732
7728,-0.26212920807652296,-0.2541682097981589,-0.24941936717573285
7729,-0.27290020999392645,-0.2618470049030954,-0.2522828340801814
7730,-0.2792141161495959,-0.26883227309251995,-0.2556421432606675
7731,-0.2794617186767981,-0.2745046973345879,-0.25928653366315807
7732,-0.27970927949198415,-0.2824807576044294,-0.26453001676322035
7733,-0.30199379892428524,-0.2839174432593587,-0.26855867104289893
7734,-0.2800808084188355,-0.28344680471126654,-0.272165874214391
7735,-0.27686185042916,-0.28178718896046295,-0.2748310092201807
7736,-0.27116690887947975,-0.2803753066989501,-0.2769631272483249
7737,-0.2726526491787404,-0.2766350017076291,-0.2790828411798759
7738,-0.2832996412724627,-0.28027620996495756,-0.28162398951375944
7739,-0.2982796775922217,-0.2839670333548096,-0.28323547795499726
7740,-0.29530869753789274,-0.290927481459436,-0.2858881921583398
7741,-0.3059554393595188,-0.29754114106923363,-0.28849133591640813
7742,-0.30570792025634874,-0.3008107991667716,-0.28825580843382387
7743,-0.2996414914918332,-0.2987053649526741,-0.2890243612469808
7744,-0.2877566536101645,-0.29625306713252963,-0.28964416095968
7745,-0.2830520387452605,-0.29214119529003635,-0.29106968401068073
7746,-0.28540417932964846,-0.2897880275866482,-0.29320177698004385
7747,-0.29394671679021706,-0.2885495270540133,-0.2942182363135973
7748,-0.2934514283117808,-0.2911008715340049,-0.29444138475836945
7749,-0.3005083506091369,-0.29456871475383717,-0.29494959771929213
7750,-0.30038442420948763,-0.29905216179319377,-0.29513554640367523
7751,-0.3078125834495826,-0.3018759430076013,-0.29537105718040557
7752,-0.3080600608407366,-0.30455117092362005,-0.2960900437247518
7753,-0.30682229847682235,-0.3063346200363051,-0.29825931974865
7754,-0.30942208330042836,-0.30829146756925013,-0.300974016846787
7755,-0.3101648074580026,-0.3106198569162946,-0.3043828881196203
7756,-0.3194499439400973,-0.31203176421488027,-0.3065025686394633
7757,-0.31511681629002847,-0.31158590402313174,-0.307618218981127
7758,-0.30459387573200347,-0.3124280760396325,-0.3089321678097417
7759,-0.313631284550848,-0.3132950431038588,-0.31034529929353966
7760,-0.3144979351080713,-0.31185663823659987,-0.3107906773611141
7761,-0.31226075283988447,-0.3084749559298331,-0.3098049359165987
7762,-0.29821506567937867,-0.3068504838834967,-0.3087688722633792
7763,-0.29647471523422153,-0.29993609564706186,-0.305730131715252
7764,-0.279072962687323,-0.29332086704737104,-0.30285350895078034
7765,-0.28143482217144783,-0.2865314805695467,-0.29873604635125084
7766,-0.2783271935525781,-0.28332328848563987,-0.2954382523016472
7767,-0.2821804244581287,-0.2771059991204309,-0.2915139720212818
7768,-0.26540051464632614,-0.2779018275152489,-0.28845203957134247
7769,-0.2830505371126832,-0.2781754326463938,-0.28527847860499156
7770,-0.28280230890524055,-0.2797671228187936,-0.2826773771375744
7771,-0.2862825092513625,-0.27941898232203577,-0.2808976690995083
7772,-0.2804404077090998,-0.2833980491849077,-0.2797775875300717
7773,-0.2852880113649824,-0.28359704383922135,-0.28027543033212543
7774,-0.2840451184230953,-0.28389542732670986,-0.28056167261098275
7775,-0.28429363861465035,-0.2841938191598893,-0.28150753300554254
7776,-0.2877738806727883,-0.28946610925076327,-0.2839717425288404
7777,-0.3067914732969702,-0.29259966582076613,-0.287531137722655
7778,-0.3009496220268038,-0.2952855845668543,-0.28897484509573196
7779,-0.2974694216806818,-0.2971508131048715,-0.29005758908148416
7780,-0.29361610735109916,-0.2979217629950549,-0.29059272352612386
7781,-0.2916271115783389,-0.2938929725056774,-0.2912150124110688
7782,-0.28665545638675904,-0.28983921170906496,-0.2907545113691631
7783,-0.2806888027646066,-0.2847409626566517,-0.28954730041820226
7784,-0.27198821847526966,-0.2814084948892444,-0.2888130447233023
7785,-0.27696033249902596,-0.2801401752029498,-0.288564144204593
7786,-0.2852880113649824,-0.27330109848138345,-0.2831254991416679
7787,-0.25247354375596187,-0.26939665878672464,-0.2791429488425591
7788,-0.26117429489336297,-0.26608901944980645,-0.27493636051195275
7789,-0.2554565368709098,-0.2600457460859854,-0.2702444253580828
7790,-0.24675586915754072,-0.25151558201315355,-0.265340935622115
7791,-0.24265399292438716,-0.251242043647536,-0.2617815446047639
7792,-0.2511063907182975,-0.2472380732429566,-0.25782391108689234
7793,-0.24116232951884906,-0.24440295858027872,-0.2547498710692683
7794,-0.2412865479026105,-0.2437066024755448,-0.25137713455863175
7795,-0.2432754602513386,-0.2426372273694183,-0.2465732033595623
7796,-0.2373092237493466,-0.24069735497180608,-0.24546553841610932
7797,-0.241410849710404,-0.24112014767384976,-0.24367339704620558
7798,-0.2432754602513386,-0.241244548542714,-0.24231686499575122
7799,-0.24190830721367426,-0.2411699380658827,-0.24193104747414143
7800,-0.24290255482795806,-0.24281132682771533,-0.2422173022823893
7801,-0.24551293450363781,-0.24216481118915997,-0.24092298700868534
7802,-0.23817954496398133,-0.24117008828831932,-0.24063677396507244
7803,-0.23830380505975882,-0.24097112701676934,-0.24059946144016892
7804,-0.24091389275132621,-0.24082191440879783,-0.2404874528655789
7805,-0.24215678569321308,-0.23915565548802142,-0.24047500700435073
7806,-0.23718492194155316,-0.24012550822991832,-0.24063681572970744
7807,-0.2430268983477677,-0.2418663192076895,-0.24101018321362552
7808,-0.24700443106111183,-0.24303517494959098,-0.24149555091920658
7809,-0.24675586915754072,-0.24320926606219723,-0.24150800095689823
7810,-0.2430268983477677,-0.2433087466979722,-0.24072393258184113
7811,-0.23768212917272705,-0.24266213925681665,-0.24088569536609938
7812,-0.2397951347691687,-0.23967778694909442,-0.24026338559883695
7813,-0.23208854782201926,-0.23830994489857024,-0.24016380617962108
7814,-0.23991935315293003,-0.23721566625073628,-0.23970331349064242
7815,-0.23755766051686947,-0.23604679381745294,-0.23916815398722163
7816,-0.23184006934248053,-0.23470387200001808,-0.23817252685360318
7817,-0.2330831708444476,-0.23457955458806298,-0.23661684431764418
7818,-0.23146720563111597,-0.23129682713854322,-0.23428954344431968
7819,-0.22351218191644387,-0.22935707158060384,-0.23277121102143564
7820,-0.22786270347720053,-0.2291084033739301,-0.2320618261666746
7821,-0.23059721811260955,-0.22930733960840732,-0.23148933743249636
7822,-0.23407746017074751,-0.22893429556994202,-0.2312404410902505
7823,-0.2296027202262295,-0.22962873216576427,-0.22994517358286864
7824,-0.22698299705895722,-0.22902843496352773,-0.22867404603451322
7825,-0.2248623998755968,-0.22753156018567824,-0.22780051781129929
7826,-0.22311579262803383,-0.22344145390510614,-0.22585324588117436
7827,-0.2136349850787046,-0.22179411466564702,-0.22484217836199863
7828,-0.22136926880450306,-0.22047128927194914,-0.22452771154281242
7829,-0.22037147566885584,-0.22044631896471434,-0.224214806720975
7830,-0.22473759752361083,-0.22122006466135619,-0.2238529286881438
7831,-0.22698299705895722,-0.22453969675612745,-0.22346735757788053
7832,-0.23022660685011104,-0.22688587911621494,-0.22381708210192852
7833,-0.2330955593132109,-0.23040512344642788,-0.22491624376569674
7834,-0.23796076543986155,-0.23152831156761117,-0.22546582877404436
7835,-0.230351325778065,-0.23300096715040874,-0.2265900032777104
7836,-0.23434337427299035,-0.23217723911084276,-0.22783903733415406
7837,-0.22610958915513568,-0.2310540426439685,-0.22845106047181749
7838,-0.2274817893467407,-0.22878277955127632,-0.22907559211766162
7839,-0.22660892369912772,-0.2291072767056558,-0.2298000623585825
7840,-0.23197317238565793,-0.2277843678550487,-0.22987500064315192
7841,-0.22773143576272867,-0.22623691819021974,-0.22868838383370657
7842,-0.21837538885336913,-0.22583766868226335,-0.22792650083275826
7843,-0.22548632821149456,-0.21962274114758493,-0.22367972657036078
7844,-0.19554652761177108,-0.2111614373705399,-0.21960779577590153
7845,-0.1896833197893931,-0.20442249224864043,-0.21557337380013034
7846,-0.1940499839003565,-0.19850716667232488,-0.21183875090373555
7847,-0.18881041242976399,-0.19052012347323166,-0.20764196890942574
7848,-0.18556684435062612,-0.19094446847378657,-0.20474416729854875
7849,-0.19766741677924374,-0.19119413816337089,-0.200634790332354
7850,-0.19093117646118865,-0.1912190333593874,-0.1972748546823431
7851,-0.19417441084419804,-0.19231727621040867,-0.19486422500927889
7852,-0.1942994634682803,-0.19416425272238233,-0.19179152981290165
7853,-0.19479808890799963,-0.19443884264505587,-0.19214130027804813
7854,-0.19903982553092897,-0.1949129947290257,-0.19250352495734982
7855,-0.19330100294037655,-0.19661022450880888,-0.19336533402398448
7856,-0.20265721669780018,-0.1992309216803516,-0.19522641627687254
7857,-0.20739778732052902,-0.20087828595688353,-0.19697510154406517
7858,-0.2030316654657741,-0.20237582004431573,-0.19786193180352463
7859,-0.20652454626477154,-0.20681860687750658,-0.200322532862359
7860,-0.21550618611817318,-0.21011325197366118,-0.20282063438695436
7861,-0.21912395269318874,-0.21350773657030034,-0.20583083298352675
7862,-0.2243635241637812,-0.21747624613415753,-0.20864120450750767
7863,-0.22286639648414208,-0.22017182919033185,-0.21073958088704034
7864,-0.2199971520369301,-0.21989727265042203,-0.21282550305241782
7865,-0.21413394421455215,-0.21952285157295487,-0.21428688104256075
7866,-0.21725258480565598,-0.21712677032685238,-0.2147865155474557
7867,-0.2123878375111816,-0.21660261086288563,-0.21651018379828701
7868,-0.22024663160485392,-0.21657766559272357,-0.21784666047101728
7869,-0.21987247482099234,-0.2171267953639251,-0.21798406612014704
7870,-0.21687851144582634,-0.21690220447555764,-0.21768430045247866
7871,-0.2161300727420549,-0.21914848056963313,-0.2176093329326647
7872,-0.22361479347589755,-0.22107038469469306,-0.21830881121600523
7873,-0.2298523666422174,-0.22351638986388334,-0.21952039074778645
7874,-0.23209768275353168,-0.22780937989073813,-0.22194354981134884
7875,-0.23833500564775528,-0.23177788110890443,-0.223817128043027
7876,-0.23596476204840683,-0.23335033446373193,-0.22572814826997725
7877,-0.23147396297771414,-0.23377466277290507,-0.22690228163002293
7878,-0.23197317238565793,-0.2319027326450784,-0.2271895680247552
7879,-0.2227417192682043,-0.22935686293833082,-0.22806388559957053
7880,-0.22561067173130417,-0.22628685880468927,-0.22851352365991434
7881,-0.22062078838871552,-0.22406548625232114,-0.22818878274051965
7882,-0.22037147566885584,-0.2222184680118929,-0.22747682100777944
7883,-0.2227417192682043,-0.22331666078876863,-0.22708961690028787
7884,-0.2282305200346244,-0.22259289743505103,-0.2254533829128162
7885,-0.22199328056443288,-0.22356638889818933,-0.22440421769359917
7886,-0.22548632821149456,-0.22376308848749982,-0.22339100347218474
7887,-0.22135458617485765,-0.22348555253593128,-0.22232780533560978
7888,-0.22135458617485765,-0.22095754260775402,-0.22161227690304106
7889,-0.2155954498324947,-0.2197526919009115,-0.22064713377650463
7890,-0.215971400233046,-0.21614553406253956,-0.21932915883707657
7891,-0.2074576440635436,-0.21449231111098133,-0.21860026572130983
7892,-0.21309172778182445,-0.211987368672509,-0.21720782026122432
7893,-0.20883480798505724,-0.21053456748841187,-0.21521568893665252
7894,-0.2083343055046163,-0.21015876937194272,-0.2144246792792594
7895,-0.21409314986286695,-0.21050947199581324,-0.21279503992765328
7896,-0.20921046640149635,-0.2107348807618911,-0.21208051384632443
7897,-0.21421832762299728,-0.2112609513890787,-0.21109022005659472
7898,-0.21146412491601818,-0.21158655017465972,-0.21052613019051372
7899,-0.2099616580983263,-0.20928202950364833,-0.2091848088201242
7900,-0.20257508573822117,-0.2089313268797778,-0.2091848088201242
7901,-0.2074576440635436,-0.20544952966472604,-0.207555202880226
7902,-0.19681619966795447,-0.20194258688293018,-0.20606347452983306
7903,-0.1939363186566527,-0.19800986364174103,-0.2042583485349097
7904,-0.1903057882047295,-0.19480356602967322,-0.2015005503334591
7905,-0.1865499131446118,-0.19087081775141124,-0.19935696791300914
7906,-0.18780164903389884,-0.1880652384889018,-0.1962105539594042
7907,-0.18279382952441395,-0.18538496977556698,-0.19311426592071895
7908,-0.1805402544339241,-0.18338096908891993,-0.19014333025750424
7909,-0.18028973206559942,-0.18130183214691362,-0.187498321629318
7910,-0.17615832372509074,-0.17857143921390892,-0.18416386240665325
7911,-0.17415506244284557,-0.17829593126523416,-0.18262198308255972
7912,-0.18141683245096463,-0.17819572455434907,-0.181230539973714
7913,-0.18003941825735478,-0.17849632799562246,-0.18037810289117195
7914,-0.18179215717127528,-0.17894717891054177,-0.17956325398012438
7915,-0.1784116902555005,-0.18050027026243304,-0.17897409280365664
7916,-0.1819174600674537,-0.18097620832425987,-0.17907439475105785
7917,-0.1837955853015847,-0.18097620832425987,-0.17902424795382077
7918,-0.18003941825735478,-0.1807257291026563,-0.17904933179359805
7919,-0.1805402544339241,-0.18217864712642637,-0.18000204158829686
7920,-0.18567341855160344,-0.1806005020103909,-0.17998950384487164
7921,-0.17402984297069907,-0.17957345624861432,-0.17971371107768974
7922,-0.17866237947188932,-0.1795985350498311,-0.1797262613505054
7923,-0.18016476286554922,-0.17999933685629868,-0.17980148781105637
7924,-0.18254347400415336,-0.17937310124668057,-0.18021518740298798
7925,-0.18254347400415336,-0.18125178303846207,-0.18036558603006433
7926,-0.18341955147700134,-0.18313046483024362,-0.1807917732478591
7927,-0.18805208797819153,-0.18323063815836502,-0.18085445361205782
7928,-0.18066543219405443,-0.18405723711560776,-0.18146868609891242
7929,-0.1866748406326459,-0.18508429956876618,-0.18166927328786092
7930,-0.1876767632578808,-0.18463344030815612,-0.18238380354565326
7931,-0.18116614323457564,-0.18293007644554615,-0.18247153851438483
7932,-0.17953862379280147,-0.18410743644649588,-0.18311085901748028
7933,-0.1865499131446118,-0.18450828832710897,-0.18372511656311585
7934,-0.18867831047497136,-0.18385698226196506,-0.1839131576557122
7935,-0.18442151581425228,-0.18568563163667684,-0.1846026500148257
7936,-0.1903057882047295,-0.18598624342364117,-0.18390066585338555
7937,-0.18104109061049345,-0.1865623381222076,-0.18477815336399686
7938,-0.18942925189970508,-0.18611140375037924,-0.18475309040653706
7939,-0.18642452682440125,-0.18528472133622728,-0.18401345542664993
7940,-0.18028973206559942,-0.18390693122212556,-0.18423908051427718
7941,-0.18341955147700134,-0.18385686542229215,-0.18436446212499227
7942,-0.18079086022628094,-0.1817277044089071,-0.18358725567946463
7943,-0.1787876406560517,-0.17872176179877294,-0.18185731855692075
7944,-0.17140073459981836,-0.1783711593231935,-0.18126816573337998
7945,-0.17853741027183923,-0.17849652829220458,-0.1806414122089542
7946,-0.1840461493819255,-0.17802050677346853,-0.18037814047934347
7947,-0.1784116902555005,-0.17706857222997843,-0.17883625697878638
7948,-0.17402984297069907,-0.17819579131987642,-0.17789608075104932
7949,-0.17703460975801893,-0.1800493692733684,-0.1786482200626536
7950,-0.18780164903389884,-0.18165530554016984,-0.17951462323913753
7951,-0.1920726674920869,-0.1844388772157213,-0.18066939869086363
7952,-0.19232406581274838,-0.18809916372249452,-0.18202474880214764
7953,-0.19232406581274838,-0.18992666139185926,-0.18350338811593347
7954,-0.18616849846995945,-0.1895245493119171,-0.1842297502948196
7955,-0.18579188067715163,-0.18889624397095067,-0.18471898958206456
7956,-0.18893237836465937,-0.1882427596804764,-0.18578495671393966
7957,-0.1890579315329341,-0.18751390545529717,-0.1872519436945623
7958,-0.1886812303160941,-0.18846908647255545,-0.1886444893897718
7959,-0.19094252212955093,-0.19078138532750483,-0.18960041088490165
7960,-0.1973488204007449,-0.19319424141235805,-0.19049345989851166
7961,-0.20099190616949558,-0.19487817650650444,-0.19100913202324432
7962,-0.19747429014498732,-0.19590868573001313,-0.19116009029642958
7963,-0.1938317466324452,-0.1968386043408544,-0.1921034573422802
7964,-0.19559028351659502,-0.1964867583573277,-0.1930845336770668
7965,-0.19559028351659502,-0.19580817022856395,-0.19395241949809308
7966,-0.19760030214543847,-0.19384771735714126,-0.19381404073296793
7967,-0.187675887305544,-0.1918621022275926,-0.19333607372070782
7968,-0.18390758206464697,-0.19105784468494458,-0.19339895873161803
7969,-0.19157057995503643,-0.1925909814898446,-0.1939901162576385
7970,-0.20325294771085617,-0.19432519102609752,-0.19451838459628532
7971,-0.2062679339421053,-0.1978942925138709,-0.1953234062887188
7972,-0.2055143646603612,-0.20269485911683302,-0.19673210236828048
7973,-0.2079009593699965,-0.205710916704363,-0.19783896125427802
7974,-0.20664492714305754,-0.2069927397185674,-0.19924766151030318
7975,-0.20965953796616227,-0.20794790404444383,-0.20059351434358966
7976,-0.21104187417766462,-0.2073949686381824,-0.2021029049581215
7977,-0.2027507767497736,-0.20601261343114705,-0.2038134925252727
7978,-0.20099190616949558,-0.2040018861176179,-0.20431659349487213
7979,-0.1965952511190007,-0.20136288684588605,-0.2036374170006021
7980,-0.1964697396627421,-0.19784409318298277,-0.20235449094286093
7981,-0.19345483685552503,-0.1968387295262182,-0.20157466585471925
7982,-0.1977259387377452,-0.19668793123697167,-0.2008074244511011
7983,-0.20023821175170325,-0.19548148650316333,-0.19919744371318665
7984,-0.19056540379255055,-0.19369691906789474,-0.1969837426470454
7985,-0.18755041756130142,-0.1908064724744125,-0.19377634397342247
7986,-0.1790082972208932,-0.18779031473859142,-0.19176383985990073
7987,-0.18265109100553162,-0.1843971988352633,-0.18999034639952175
7988,-0.1832793156790813,-0.1805517131012684,-0.18746219104358483
7989,-0.17134554960259998,-0.1731372009907184,-0.18285866326906988
7990,-0.150492461424678,-0.16811036601551368,-0.1788965901704985
7991,-0.153884023736719,-0.160218330161862,-0.17343776443594444
7992,-0.14320645673524074,-0.15142138773305835,-0.1673374506137388
7993,-0.13931193093381253,-0.14546451730733947,-0.1624320229987073
7994,-0.14157293076315716,-0.1446852884917628,-0.1583316003702553
7995,-0.14659785219921773,-0.14202106019637756,-0.1544827344912983
7996,-0.14056813000881554,-0.14081460711687824,-0.14992954563134145
7997,-0.13717656769677455,-0.14023656787232727,-0.14523799053564992
7998,-0.1364228732789824,-0.13815052069823866,-0.14121304495555884
7999,-0.13114680379435648,-0.13420457788263104,-0.13884841067501338
8000,-0.1268759104722166,-0.1314398674685604,-0.13613158775695522
8001,-0.12675002360781365,-0.12935373683756254,-0.13448386849486024
8002,-0.12675002360781365,-0.12832321092267202,-0.13367888856706175
8003,-0.13127227353859913,-0.12794615260687386,-0.13244626801217066
8004,-0.12926225490975568,-0.12777017536811952,-0.13038352104275122
8005,-0.12599637090203744,-0.12726747267550992,-0.12874839799457044
8006,-0.12423750032175933,-0.12643798610920864,-0.12728932541227914
8007,-0.12260422462177191,-0.12505558082802778,-0.1260818137559464
8008,-0.12436297006600198,-0.12425128990261612,-0.1254906269946814
8009,-0.12524238450013295,-0.12394961821290483,-0.1252515954592211
8010,-0.12448860665830863,-0.12281854341380148,-0.1244339984351909
8011,-0.11858435421214918,-0.1228966674265103,-0.12405799142634125
8012,-0.12299469080390446,-0.12398425283022582,-0.12391045367676198
8013,-0.12979875486003759,-0.12527402928787765,-0.12415340691144819
8014,-0.1316887263067234,-0.127218833988824,-0.12497568575106117
8015,-0.1342087994676806,-0.13072318126074353,-0.12616335085284486
8016,-0.1360991880345268,-0.13279040890180596,-0.1272369567364604
8017,-0.13332675717653916,-0.13349628743988048,-0.12813446621308777
8018,-0.13332675717653916,-0.13505936858380405,-0.12956213178986364
8019,-0.1395010532145293,-0.1364712007711713,-0.1312419054093164
8020,-0.14126517950882805,-0.13707622163446892,-0.13329837097763275
8021,-0.1391231006372081,-0.1386645318020458,-0.135127724637316
8022,-0.14126517950882805,-0.13916877010178483,-0.1357333076682634
8023,-0.1358469554735445,-0.1388410932391646,-0.1363515453836139
8024,-0.13786331432882581,-0.13526123415579439,-0.13526659204867056
8025,-0.12337293536533786,-0.12941239869904425,-0.1326424114439558
8026,-0.10989044384537842,-0.12169798418525822,-0.12957670347101302
8027,-0.1027083020758759,-0.11431133833669252,-0.12613251602282893
8028,-0.09892827575847225,-0.10727756499163672,-0.12244859956978017
8029,-0.1027083020758759,-0.10155471608502581,-0.1177932126479933
8030,-0.0947699631676191,-0.0979495779038567,-0.11306212732528018
8031,-0.0918718540053087,-0.0954537155771061,-0.10795256252732569
8032,-0.090233906559525,-0.09396621301016063,-0.10351164118269583
8033,-0.09149369286790737,-0.09104174103479457,-0.0985282014059593
8034,-0.08809170255185686,-0.09036106648330063,-0.09532366360983345
8035,-0.09136793113955254,-0.08985685322063443,-0.09326720639444408
8036,-0.0893517808443515,-0.08993244014330332,-0.09205601945023188
8037,-0.09061169228878198,-0.08980642855609142,-0.09124856287957822
8038,-0.09086388313774826,-0.08965520463660796,-0.08970938155090522
8039,-0.08733588082124676,-0.09101656208528675,-0.09005001809037864
8040,-0.0981720369077017,-0.09162172482533003,-0.0901005365928672
8041,-0.09237640255130543,-0.09142005954992172,-0.09003744275878194
8042,-0.08960376313323759,-0.09101666223357781,-0.08977250879669843
8043,-0.08884769113053119,-0.09197466409436729,-0.09017624752318401
8044,-0.09212400314225895,-0.09089060057222033,-0.09031501469941465
8045,-0.0927538545844341,-0.09285692881005123,-0.09160187498577221
8046,-0.10220417065003963,-0.09482341561600967,-0.09248505083966972
8047,-0.09943232376027644,-0.09598307440651649,-0.09286350943259349
8048,-0.09464370089507188,-0.09552928580839322,-0.09311583465137241
8049,-0.08985595398220396,-0.09615961080656248,-0.0928887686838378
8050,-0.09590423801974286,-0.0945713340217493,-0.09307795830389648
8051,-0.09426591516581476,-0.09270572158194963,-0.09312843921821351
